iobj, iorder, itetris, X, Y, L, Ycen
0, 0, 1, 1128.540, 68.153, 6138.6465, 88.555 
0, 0, 1, 1216.890, 70.383, 6145.4411, 88.555 
0, 0, 1, 1286.360, 71.950, 6150.6830, 88.555 
0, 0, 1, 1303.630, 72.313, 6151.9929, 88.555 
0, 0, 1, 1331.320, 72.872, 6154.0682, 88.555 
0, 0, 1, 1337.280, 72.989, 6154.5162, 88.555 
0, 0, 1, 1347.050, 73.178, 6155.2385, 88.555 
0, 0, 1, 1351.370, 73.260, 6155.5810, 88.555 
0, 0, 1, 1371.710, 73.638, 6157.0878, 88.555 
0, 0, 1, 1429.400, 74.629, 6161.3534, 88.555 
0, 0, 1, 1440.530, 74.806, 6162.1700, 88.555 
0, 0, 1, 1471.990, 75.282, 6164.4796, 88.555 
0, 0, 1, 1545.330, 76.247, 6169.8221, 88.555 
0, 0, 1, 1550.090, 76.303, 6170.1740, 88.555 
0, 0, 1, 1579.390, 76.628, 6172.2778, 88.555 
0, 0, 1, 1590.820, 76.746, 6173.0964, 88.555 
0, 0, 1, 1665.440, 77.398, 6178.4315, 88.555 
0, 0, 1, 1685.550, 77.539, 6179.8488, 88.555 
0, 0, 1, 1697.500, 77.616, 6180.7050, 88.555 
0, 0, 1, 1724.710, 77.771, 6182.6217, 88.555 
0, 0, 1, 1789.150, 78.034, 6187.1350, 88.555 
0, 0, 1, 1803.460, 78.073, 6188.1251, 88.555 
0, 0, 1, 1818.320, 78.105, 6189.1449, 88.555 
0, 0, 1, 1858.160, 78.154, 6191.9053, 88.555 
0, 0, 1, 1886.430, 78.156, 6193.8563, 88.555 
0, 0, 1, 1923.720, 78.117, 6196.3965, 88.555 
0, 0, 1, 1950.860, 78.060, 6198.2227, 88.555 
0, 0, 1, 1983.710, 77.959, 6200.4325, 88.555 
0, 0, 1, 1993.630, 77.922, 6201.1002, 88.555 
0, 0, 1, 2029.260, 77.761, 6203.4925, 88.555 
0, 0, 1, 2038.840, 77.712, 6204.1281, 88.555 
1, 0, 1, 1120.210, 139.510, 6138.6465, 160.064 
1, 0, 1, 1208.660, 141.762, 6145.4411, 160.064 
1, 0, 1, 1277.840, 143.326, 6150.6830, 160.064 
1, 0, 1, 1295.210, 143.692, 6151.9929, 160.064 
1, 0, 1, 1322.870, 144.251, 6154.0682, 160.064 
1, 0, 1, 1338.560, 144.556, 6155.2385, 160.064 
1, 0, 1, 1342.940, 144.640, 6155.5810, 160.064 
1, 0, 1, 1363.170, 145.017, 6157.0878, 160.064 
1, 0, 1, 1420.790, 146.012, 6161.3534, 160.064 
1, 0, 1, 1463.270, 146.670, 6164.4796, 160.064 
1, 0, 1, 1536.520, 147.654, 6169.8221, 160.064 
1, 0, 1, 1541.460, 147.714, 6170.1740, 160.064 
1, 0, 1, 1570.450, 148.047, 6172.2778, 160.064 
1, 0, 1, 1581.890, 148.170, 6173.0964, 160.064 
1, 0, 1, 1656.360, 148.861, 6178.4315, 160.064 
1, 0, 1, 1688.340, 149.099, 6180.7050, 160.064 
1, 0, 1, 1715.520, 149.273, 6182.6217, 160.064 
1, 0, 1, 1779.940, 149.582, 6187.1350, 160.064 
1, 0, 1, 1794.160, 149.630, 6188.1251, 160.064 
1, 0, 1, 1808.900, 149.673, 6189.1449, 160.064 
1, 0, 1, 1848.820, 149.749, 6191.9053, 160.064 
1, 0, 1, 1877.130, 149.767, 6193.8563, 160.064 
1, 0, 1, 1914.380, 149.746, 6196.3965, 160.064 
1, 0, 1, 1941.190, 149.699, 6198.2227, 160.064 
1, 0, 1, 1973.900, 149.603, 6200.4325, 160.064 
1, 0, 1, 1983.920, 149.565, 6201.1002, 160.064 
1, 0, 1, 2019.490, 149.398, 6203.4925, 160.064 
1, 0, 1, 2046.070, 149.239, 6205.2561, 160.064 
2, 0, 1, 1112.820, 219.940, 6138.6465, 240.561 
2, 0, 1, 1270.220, 223.706, 6150.6830, 240.561 
2, 0, 1, 1287.530, 224.071, 6151.9929, 240.561 
2, 0, 1, 1315.180, 224.632, 6154.0682, 240.561 
2, 0, 1, 1321.050, 224.748, 6154.5162, 240.561 
2, 0, 1, 1330.870, 224.940, 6155.2385, 240.561 
2, 0, 1, 1335.190, 225.023, 6155.5810, 240.561 
2, 0, 1, 1355.350, 225.403, 6157.0878, 240.561 
2, 0, 1, 1412.850, 226.413, 6161.3534, 240.561 
2, 0, 1, 1424.060, 226.596, 6162.1700, 240.561 
2, 0, 1, 1455.370, 227.086, 6164.4796, 240.561 
2, 0, 1, 1528.430, 228.096, 6169.8221, 240.561 
2, 0, 1, 1533.250, 228.156, 6170.1740, 240.561 
2, 0, 1, 1562.370, 228.501, 6172.2778, 240.561 
2, 0, 1, 1573.780, 228.628, 6173.0964, 240.561 
2, 0, 1, 1648.100, 229.339, 6178.4315, 240.561 
2, 0, 1, 1668.220, 229.497, 6179.8488, 240.561 
2, 0, 1, 1680.080, 229.583, 6180.7050, 240.561 
2, 0, 1, 1707.180, 229.761, 6182.6217, 240.561 
2, 0, 1, 1771.350, 230.078, 6187.1350, 240.561 
2, 0, 1, 1785.650, 230.128, 6188.1251, 240.561 
2, 0, 1, 1800.110, 230.172, 6189.1449, 240.561 
2, 0, 1, 1840.130, 230.256, 6191.9053, 240.561 
2, 0, 1, 1868.470, 230.283, 6193.8563, 240.561 
2, 0, 1, 1889.880, 230.287, 6195.3210, 240.561 
2, 0, 1, 1905.470, 230.280, 6196.3965, 240.561 
2, 0, 1, 1932.420, 230.250, 6198.2227, 240.561 
2, 0, 1, 1965.260, 230.185, 6200.4325, 240.561 
2, 0, 1, 1974.860, 230.161, 6201.1002, 240.561 
2, 0, 1, 2010.560, 230.047, 6203.4925, 240.561 
2, 0, 1, 2046.240, 229.903, 6205.8599, 240.561 
3, 0, 2, 1101.600, 333.392, 6138.6465, 354.306 
3, 0, 2, 1258.710, 337.239, 6150.6830, 354.306 
3, 0, 2, 1275.980, 337.607, 6151.9929, 354.306 
3, 0, 2, 1303.520, 338.173, 6154.0682, 354.306 
3, 0, 2, 1309.310, 338.289, 6154.5162, 354.306 
3, 0, 2, 1319.100, 338.482, 6155.2385, 354.306 
3, 0, 2, 1323.480, 338.567, 6155.5810, 354.306 
3, 0, 2, 1343.640, 338.952, 6157.0878, 354.306 
3, 0, 2, 1401.010, 339.970, 6161.3534, 354.306 
3, 0, 2, 1412.250, 340.156, 6162.1700, 354.306 
3, 0, 2, 1443.380, 340.650, 6164.4796, 354.306 
3, 0, 2, 1516.350, 341.680, 6169.8221, 354.306 
3, 0, 2, 1521.260, 341.743, 6170.1740, 354.306 
3, 0, 2, 1550.180, 342.097, 6172.2778, 354.306 
3, 0, 2, 1561.520, 342.228, 6173.0964, 354.306 
3, 0, 2, 1635.730, 342.977, 6178.4315, 354.306 
3, 0, 2, 1667.590, 343.241, 6180.7050, 354.306 
3, 0, 2, 1694.630, 343.438, 6182.6217, 354.306 
3, 0, 2, 1758.730, 343.805, 6187.1350, 354.306 
3, 0, 2, 1772.930, 343.868, 6188.1251, 354.306 
3, 0, 2, 1787.430, 343.924, 6189.1449, 354.306 
3, 0, 2, 1827.250, 344.044, 6191.9053, 354.306 
3, 0, 2, 1855.490, 344.096, 6193.8563, 354.306 
3, 0, 2, 1892.590, 344.126, 6196.3965, 354.306 
3, 0, 2, 1919.270, 344.119, 6198.2227, 354.306 
3, 0, 2, 1951.830, 344.082, 6200.4325, 354.306 
3, 0, 2, 1961.790, 344.064, 6201.1002, 354.306 
3, 0, 2, 1997.230, 343.976, 6203.4925, 354.306 
3, 0, 2, 2006.460, 343.947, 6204.1281, 354.306 
3, 0, 2, 2023.370, 343.887, 6205.2561, 354.306 
3, 0, 2, 2032.640, 343.852, 6205.8599, 354.306 
4, 0, 2, 1095.260, 403.989, 6138.6465, 424.968 
4, 0, 2, 1183.220, 406.206, 6145.4411, 424.968 
4, 0, 2, 1252.260, 407.770, 6150.6830, 424.968 
4, 0, 2, 1269.430, 408.135, 6151.9929, 424.968 
4, 0, 2, 1296.950, 408.700, 6154.0682, 424.968 
4, 0, 2, 1302.720, 408.815, 6154.5162, 424.968 
4, 0, 2, 1312.560, 409.010, 6155.2385, 424.968 
4, 0, 2, 1316.940, 409.095, 6155.5810, 424.968 
4, 0, 2, 1337.030, 409.479, 6157.0878, 424.968 
4, 0, 2, 1394.280, 410.500, 6161.3534, 424.968 
4, 0, 2, 1405.520, 410.688, 6162.1700, 424.968 
4, 0, 2, 1436.620, 411.187, 6164.4796, 424.968 
4, 0, 2, 1509.510, 412.233, 6169.8221, 424.968 
4, 0, 2, 1514.440, 412.297, 6170.1740, 424.968 
4, 0, 2, 1543.310, 412.658, 6172.2778, 424.968 
4, 0, 2, 1554.590, 412.792, 6173.0964, 424.968 
4, 0, 2, 1628.690, 413.566, 6178.4315, 424.968 
4, 0, 2, 1660.580, 413.844, 6180.7050, 424.968 
4, 0, 2, 1687.570, 414.053, 6182.6217, 424.968 
4, 0, 2, 1765.740, 414.521, 6188.1251, 424.968 
4, 0, 2, 1780.250, 414.586, 6189.1449, 424.968 
4, 0, 2, 1820.080, 414.728, 6191.9053, 424.968 
4, 0, 2, 1848.200, 414.796, 6193.8563, 424.968 
4, 0, 2, 1869.630, 414.830, 6195.3210, 424.968 
4, 0, 2, 1885.390, 414.846, 6196.3965, 424.968 
4, 0, 2, 1911.930, 414.853, 6198.2227, 424.968 
4, 0, 2, 1944.510, 414.830, 6200.4325, 424.968 
4, 0, 2, 1954.150, 414.817, 6201.1002, 424.968 
4, 0, 2, 1989.700, 414.740, 6203.4925, 424.968 
4, 0, 2, 1999.190, 414.712, 6204.1281, 424.968 
4, 0, 2, 2015.940, 414.656, 6205.2561, 424.968 
4, 0, 2, 2025.030, 414.622, 6205.8599, 424.968 
4, 0, 2, 2045.420, 414.535, 6207.2201, 424.968 
5, 0, 2, 1246.240, 487.942, 6150.6830, 505.239 
5, 0, 2, 1263.400, 488.310, 6151.9929, 505.239 
5, 0, 2, 1290.920, 488.881, 6154.0682, 505.239 
5, 0, 2, 1296.680, 488.997, 6154.5162, 505.239 
5, 0, 2, 1306.440, 489.191, 6155.2385, 505.239 
5, 0, 2, 1310.840, 489.278, 6155.5810, 505.239 
5, 0, 2, 1330.950, 489.665, 6157.0878, 505.239 
5, 0, 2, 1388.140, 490.695, 6161.3534, 505.239 
5, 0, 2, 1399.330, 490.884, 6162.1700, 505.239 
5, 0, 2, 1430.440, 491.389, 6164.4796, 505.239 
5, 0, 2, 1503.210, 492.447, 6169.8221, 505.239 
5, 0, 2, 1508.200, 492.514, 6170.1740, 505.239 
5, 0, 2, 1537.000, 492.881, 6172.2778, 505.239 
5, 0, 2, 1548.310, 493.017, 6173.0964, 505.239 
5, 0, 2, 1622.290, 493.808, 6178.4315, 505.239 
5, 0, 2, 1642.100, 493.989, 6179.8488, 505.239 
5, 0, 2, 1654.130, 494.092, 6180.7050, 505.239 
5, 0, 2, 1681.100, 494.307, 6182.6217, 505.239 
5, 0, 2, 1745.140, 494.718, 6187.1350, 505.239 
5, 0, 2, 1759.140, 494.789, 6188.1251, 505.239 
5, 0, 2, 1773.640, 494.857, 6189.1449, 505.239 
5, 0, 2, 1813.360, 495.005, 6191.9053, 505.239 
5, 0, 2, 1841.580, 495.080, 6193.8563, 505.239 
5, 0, 2, 1878.480, 495.139, 6196.3965, 505.239 
5, 0, 2, 1905.160, 495.155, 6198.2227, 505.239 
5, 0, 2, 1937.750, 495.146, 6200.4325, 505.239 
5, 0, 2, 1947.620, 495.138, 6201.1002, 505.239 
5, 0, 2, 1982.860, 495.085, 6203.4925, 505.239 
5, 0, 2, 2009.060, 495.024, 6205.2561, 505.239 
5, 0, 2, 2018.140, 494.999, 6205.8599, 505.239 
5, 0, 2, 2038.440, 494.937, 6207.2201, 505.239 
5, 0, 2, 2046.600, 494.909, 6207.7504, 505.239 
6, 0, 3, 1081.980, 593.602, 6138.6465, 614.826 
6, 0, 3, 1169.830, 595.833, 6145.4411, 614.826 
6, 0, 3, 1238.620, 597.400, 6150.6830, 614.826 
6, 0, 3, 1255.810, 597.767, 6151.9929, 614.826 
6, 0, 3, 1283.220, 598.334, 6154.0682, 614.826 
6, 0, 3, 1289.030, 598.450, 6154.5162, 614.826 
6, 0, 3, 1298.790, 598.644, 6155.2385, 614.826 
6, 0, 3, 1303.180, 598.731, 6155.5810, 614.826 
6, 0, 3, 1323.240, 599.117, 6157.0878, 614.826 
6, 0, 3, 1380.380, 600.148, 6161.3534, 614.826 
6, 0, 3, 1391.550, 600.337, 6162.1700, 614.826 
6, 0, 3, 1422.620, 600.844, 6164.4796, 614.826 
6, 0, 3, 1495.300, 601.911, 6169.8221, 614.826 
6, 0, 3, 1500.280, 601.978, 6170.1740, 614.826 
6, 0, 3, 1529.020, 602.350, 6172.2778, 614.826 
6, 0, 3, 1540.300, 602.489, 6173.0964, 614.826 
6, 0, 3, 1614.190, 603.302, 6178.4315, 614.826 
6, 0, 3, 1645.950, 603.600, 6180.7050, 614.826 
6, 0, 3, 1672.890, 603.827, 6182.6217, 614.826 
6, 0, 3, 1736.750, 604.277, 6187.1350, 614.826 
6, 0, 3, 1750.850, 604.359, 6188.1251, 614.826 
6, 0, 3, 1765.250, 604.436, 6189.1449, 614.826 
6, 0, 3, 1805.020, 604.616, 6191.9053, 614.826 
6, 0, 3, 1833.130, 604.714, 6193.8563, 614.826 
6, 0, 3, 1854.230, 604.770, 6195.3210, 614.826 
6, 0, 3, 1869.990, 604.804, 6196.3965, 614.826 
6, 0, 3, 1896.600, 604.843, 6198.2227, 614.826 
6, 0, 3, 1929.130, 604.860, 6200.4325, 614.826 
6, 0, 3, 1938.970, 604.859, 6201.1002, 614.826 
6, 0, 3, 1974.190, 604.830, 6203.4925, 614.826 
6, 0, 3, 1983.510, 604.816, 6204.1281, 614.826 
6, 0, 3, 2000.310, 604.783, 6205.2561, 614.826 
6, 0, 3, 2009.410, 604.762, 6205.8599, 614.826 
6, 0, 3, 2029.720, 604.706, 6207.2201, 614.826 
6, 0, 3, 2037.840, 604.680, 6207.7504, 614.826 
7, 0, 3, 1233.850, 667.235, 6150.6830, 684.750 
7, 0, 3, 1251.070, 667.605, 6151.9929, 684.750 
7, 0, 3, 1278.510, 668.173, 6154.0682, 684.750 
7, 0, 3, 1284.270, 668.289, 6154.5162, 684.750 
7, 0, 3, 1298.370, 668.569, 6155.5810, 684.750 
7, 0, 3, 1318.440, 668.957, 6157.0878, 684.750 
7, 0, 3, 1375.530, 669.989, 6161.3534, 684.750 
7, 0, 3, 1417.760, 670.687, 6164.4796, 684.750 
7, 0, 3, 1490.360, 671.759, 6169.8221, 684.750 
7, 0, 3, 1524.050, 672.202, 6172.2778, 684.750 
7, 0, 3, 1535.320, 672.343, 6173.0964, 684.750 
7, 0, 3, 1609.150, 673.168, 6178.4315, 684.750 
7, 0, 3, 1640.850, 673.471, 6180.7050, 684.750 
7, 0, 3, 1667.790, 673.705, 6182.6217, 684.750 
7, 0, 3, 1731.460, 674.170, 6187.1350, 684.750 
7, 0, 3, 1745.630, 674.257, 6188.1251, 684.750 
7, 0, 3, 1760.050, 674.339, 6189.1449, 684.750 
7, 0, 3, 1799.770, 674.531, 6191.9053, 684.750 
7, 0, 3, 1827.890, 674.637, 6193.8563, 684.750 
7, 0, 3, 1848.880, 674.700, 6195.3210, 684.750 
7, 0, 3, 1891.280, 674.786, 6198.2227, 684.750 
7, 0, 3, 1923.690, 674.813, 6200.4325, 684.750 
7, 0, 3, 1933.630, 674.815, 6201.1002, 684.750 
7, 0, 3, 1968.820, 674.796, 6203.4925, 684.750 
7, 0, 3, 2004.060, 674.738, 6205.8599, 684.750 
7, 0, 3, 2024.270, 674.687, 6207.2201, 684.750 
7, 0, 3, 2032.390, 674.662, 6207.7504, 684.750 
7, 0, 3, 2046.320, 674.616, 6208.6869, 684.750 
8, 0, 3, 1073.360, 742.589, 6138.6465, 763.939 
8, 0, 3, 1161.210, 744.790, 6145.4411, 763.939 
8, 0, 3, 1229.920, 746.344, 6150.6830, 763.939 
8, 0, 3, 1247.090, 746.710, 6151.9929, 763.939 
8, 0, 3, 1274.530, 747.276, 6154.0682, 763.939 
8, 0, 3, 1280.250, 747.391, 6154.5162, 763.939 
8, 0, 3, 1294.400, 747.671, 6155.5810, 763.939 
8, 0, 3, 1314.430, 748.057, 6157.0878, 763.939 
8, 0, 3, 1371.480, 749.091, 6161.3534, 763.939 
8, 0, 3, 1413.690, 749.792, 6164.4796, 763.939 
8, 0, 3, 1486.230, 750.871, 6169.8221, 763.939 
8, 0, 3, 1491.180, 750.939, 6170.1740, 763.939 
8, 0, 3, 1519.920, 751.319, 6172.2778, 763.939 
8, 0, 3, 1531.180, 751.461, 6173.0964, 763.939 
8, 0, 3, 1604.990, 752.297, 6178.4315, 763.939 
8, 0, 3, 1636.680, 752.606, 6180.7050, 763.939 
8, 0, 3, 1663.560, 752.845, 6182.6217, 763.939 
8, 0, 3, 1727.350, 753.323, 6187.1350, 763.939 
8, 0, 3, 1741.340, 753.412, 6188.1251, 763.939 
8, 0, 3, 1755.840, 753.498, 6189.1449, 763.939 
8, 0, 3, 1795.430, 753.699, 6191.9053, 763.939 
8, 0, 3, 1823.410, 753.813, 6193.8563, 763.939 
8, 0, 3, 1844.710, 753.884, 6195.3210, 763.939 
8, 0, 3, 1860.290, 753.927, 6196.3965, 763.939 
8, 0, 3, 1886.930, 753.983, 6198.2227, 763.939 
8, 0, 3, 1919.280, 754.023, 6200.4325, 763.939 
8, 0, 3, 1929.130, 754.028, 6201.1002, 763.939 
8, 0, 3, 1964.300, 754.025, 6203.4925, 763.939 
8, 0, 3, 1973.790, 754.017, 6204.1281, 763.939 
8, 0, 3, 1990.370, 753.998, 6205.2561, 763.939 
8, 0, 3, 1999.450, 753.983, 6205.8599, 763.939 
8, 0, 3, 2019.750, 753.942, 6207.2201, 763.939 
8, 0, 3, 2041.720, 753.883, 6208.6869, 763.939 
9, 0, 4, 1069.600, 850.431, 6138.6465, 871.834 
9, 0, 4, 1226.030, 854.171, 6150.6830, 871.834 
9, 0, 4, 1243.200, 854.533, 6151.9929, 871.834 
9, 0, 4, 1270.620, 855.094, 6154.0682, 871.834 
9, 0, 4, 1276.330, 855.208, 6154.5162, 871.834 
9, 0, 4, 1286.120, 855.401, 6155.2385, 871.834 
9, 0, 4, 1290.460, 855.486, 6155.5810, 871.834 
9, 0, 4, 1310.510, 855.870, 6157.0878, 871.834 
9, 0, 4, 1367.510, 856.900, 6161.3534, 871.834 
9, 0, 4, 1378.780, 857.092, 6162.1700, 871.834 
9, 0, 4, 1409.670, 857.602, 6164.4796, 871.834 
9, 0, 4, 1482.240, 858.691, 6169.8221, 871.834 
9, 0, 4, 1515.850, 859.145, 6172.2778, 871.834 
9, 0, 4, 1527.130, 859.289, 6173.0964, 871.834 
9, 0, 4, 1600.860, 860.145, 6178.4315, 871.834 
9, 0, 4, 1620.810, 860.349, 6179.8488, 871.834 
9, 0, 4, 1632.540, 860.464, 6180.7050, 871.834 
9, 0, 4, 1659.450, 860.711, 6182.6217, 871.834 
9, 0, 4, 1723.190, 861.209, 6187.1350, 871.834 
9, 0, 4, 1737.230, 861.303, 6188.1251, 871.834 
9, 0, 4, 1791.250, 861.607, 6191.9053, 871.834 
9, 0, 4, 1819.310, 861.730, 6193.8563, 871.834 
9, 0, 4, 1840.760, 861.809, 6195.3210, 871.834 
9, 0, 4, 1856.280, 861.857, 6196.3965, 871.834 
9, 0, 4, 1882.590, 861.923, 6198.2227, 871.834 
9, 0, 4, 1915.090, 861.976, 6200.4325, 871.834 
9, 0, 4, 1924.850, 861.987, 6201.1002, 871.834 
9, 0, 4, 1960.050, 862.002, 6203.4925, 871.834 
9, 0, 4, 1969.470, 862.001, 6204.1281, 871.834 
9, 0, 4, 1986.360, 861.992, 6205.2561, 871.834 
9, 0, 4, 1995.190, 861.985, 6205.8599, 871.834 
9, 0, 4, 2015.390, 861.960, 6207.2201, 871.834 
9, 0, 4, 2023.500, 861.948, 6207.7504, 871.834 
9, 0, 4, 2037.280, 861.923, 6208.6869, 871.834 
10, 0, 4, 1066.940, 919.146, 6138.6465, 940.540 
10, 0, 4, 1154.690, 921.297, 6145.4411, 940.540 
10, 0, 4, 1223.280, 922.827, 6150.6830, 940.540 
10, 0, 4, 1240.480, 923.190, 6151.9929, 940.540 
10, 0, 4, 1267.930, 923.752, 6154.0682, 940.540 
10, 0, 4, 1273.660, 923.866, 6154.5162, 940.540 
10, 0, 4, 1283.360, 924.058, 6155.2385, 940.540 
10, 0, 4, 1287.730, 924.143, 6155.5810, 940.540 
10, 0, 4, 1307.800, 924.529, 6157.0878, 940.540 
10, 0, 4, 1364.820, 925.561, 6161.3534, 940.540 
10, 0, 4, 1406.950, 926.263, 6164.4796, 940.540 
10, 0, 4, 1479.410, 927.352, 6169.8221, 940.540 
10, 0, 4, 1513.080, 927.806, 6172.2778, 940.540 
10, 0, 4, 1524.270, 927.949, 6173.0964, 940.540 
10, 0, 4, 1598.080, 928.807, 6178.4315, 940.540 
10, 0, 4, 1629.720, 929.126, 6180.7050, 940.540 
10, 0, 4, 1656.520, 929.375, 6182.6217, 940.540 
10, 0, 4, 1720.290, 929.882, 6187.1350, 940.540 
10, 0, 4, 1734.330, 929.978, 6188.1251, 940.540 
10, 0, 4, 1748.760, 930.071, 6189.1449, 940.540 
10, 0, 4, 1788.340, 930.296, 6191.9053, 940.540 
10, 0, 4, 1816.380, 930.428, 6193.8563, 940.540 
10, 0, 4, 1853.230, 930.568, 6196.3965, 940.540 
10, 0, 4, 1879.700, 930.644, 6198.2227, 940.540 
10, 0, 4, 1912.060, 930.710, 6200.4325, 940.540 
10, 0, 4, 1921.690, 930.724, 6201.1002, 940.540 
10, 0, 4, 1957.070, 930.753, 6203.4925, 940.540 
10, 0, 4, 1966.510, 930.755, 6204.1281, 940.540 
10, 0, 4, 1992.190, 930.747, 6205.8599, 940.540 
10, 0, 4, 2012.370, 930.727, 6207.2201, 940.540 
10, 0, 4, 2020.580, 930.716, 6207.7504, 940.540 
10, 0, 4, 2034.410, 930.693, 6208.6869, 940.540 
11, 0, 4, 1065.770, 997.576, 6138.6465, 1018.961 
11, 0, 4, 1153.480, 999.708, 6145.4411, 1018.961 
11, 0, 4, 1222.140, 1001.225, 6150.6830, 1018.961 
11, 0, 4, 1239.310, 1001.583, 6151.9929, 1018.961 
11, 0, 4, 1266.680, 1002.138, 6154.0682, 1018.961 
11, 0, 4, 1282.270, 1002.444, 6155.2385, 1018.961 
11, 0, 4, 1286.550, 1002.527, 6155.5810, 1018.961 
11, 0, 4, 1306.590, 1002.908, 6157.0878, 1018.961 
11, 0, 4, 1363.660, 1003.933, 6161.3534, 1018.961 
11, 0, 4, 1374.690, 1004.120, 6162.1700, 1018.961 
11, 0, 4, 1405.740, 1004.630, 6164.4796, 1018.961 
11, 0, 4, 1478.290, 1005.716, 6169.8221, 1018.961 
11, 0, 4, 1511.890, 1006.170, 6172.2778, 1018.961 
11, 0, 4, 1523.170, 1006.315, 6173.0964, 1018.961 
11, 0, 4, 1596.880, 1007.177, 6178.4315, 1018.961 
11, 0, 4, 1628.470, 1007.500, 6180.7050, 1018.961 
11, 0, 4, 1655.410, 1007.754, 6182.6217, 1018.961 
11, 0, 4, 1719.240, 1008.274, 6187.1350, 1018.961 
11, 0, 4, 1733.160, 1008.372, 6188.1251, 1018.961 
11, 0, 4, 1747.570, 1008.468, 6189.1449, 1018.961 
11, 0, 4, 1787.190, 1008.701, 6191.9053, 1018.961 
11, 0, 4, 1815.300, 1008.840, 6193.8563, 1018.961 
11, 0, 4, 1836.370, 1008.929, 6195.3210, 1018.961 
11, 0, 4, 1851.990, 1008.987, 6196.3965, 1018.961 
11, 0, 4, 1878.480, 1009.069, 6198.2227, 1018.961 
11, 0, 4, 1910.810, 1009.143, 6200.4325, 1018.961 
11, 0, 4, 1920.540, 1009.159, 6201.1002, 1018.961 
11, 0, 4, 1955.850, 1009.194, 6203.4925, 1018.961 
11, 0, 4, 1965.370, 1009.198, 6204.1281, 1018.961 
11, 0, 4, 1981.960, 1009.197, 6205.2561, 1018.961 
11, 0, 4, 1990.990, 1009.194, 6205.8599, 1018.961 
11, 0, 4, 2011.210, 1009.177, 6207.2201, 1018.961 
11, 0, 4, 2019.310, 1009.167, 6207.7504, 1018.961 
11, 0, 4, 2033.160, 1009.145, 6208.6869, 1018.961 
12, 0, 5, 1064.450, 1102.703, 6138.6465, 1124.072 
12, 0, 5, 1152.170, 1104.797, 6145.4411, 1124.072 
12, 0, 5, 1220.800, 1106.297, 6150.6830, 1124.072 
12, 0, 5, 1238.020, 1106.654, 6151.9929, 1124.072 
12, 0, 5, 1265.400, 1107.205, 6154.0682, 1124.072 
12, 0, 5, 1271.130, 1107.318, 6154.5162, 1124.072 
12, 0, 5, 1280.870, 1107.507, 6155.2385, 1124.072 
12, 0, 5, 1285.280, 1107.592, 6155.5810, 1124.072 
12, 0, 5, 1305.310, 1107.971, 6157.0878, 1124.072 
12, 0, 5, 1362.320, 1108.991, 6161.3534, 1124.072 
12, 0, 5, 1404.470, 1109.687, 6164.4796, 1124.072 
12, 0, 5, 1476.980, 1110.770, 6169.8221, 1124.072 
12, 0, 5, 1510.590, 1111.224, 6172.2778, 1124.072 
12, 0, 5, 1521.850, 1111.369, 6173.0964, 1124.072 
12, 0, 5, 1595.590, 1112.233, 6178.4315, 1124.072 
12, 0, 5, 1627.310, 1112.560, 6180.7050, 1124.072 
12, 0, 5, 1654.150, 1112.815, 6182.6217, 1124.072 
12, 0, 5, 1717.820, 1113.344, 6187.1350, 1124.072 
12, 0, 5, 1731.880, 1113.446, 6188.1251, 1124.072 
12, 0, 5, 1746.330, 1113.545, 6189.1449, 1124.072 
12, 0, 5, 1785.850, 1113.788, 6191.9053, 1124.072 
12, 0, 5, 1813.900, 1113.936, 6193.8563, 1124.072 
12, 0, 5, 1835.080, 1114.033, 6195.3210, 1124.072 
12, 0, 5, 1877.310, 1114.190, 6198.2227, 1124.072 
12, 0, 5, 1909.610, 1114.278, 6200.4325, 1124.072 
12, 0, 5, 1919.460, 1114.299, 6201.1002, 1124.072 
12, 0, 5, 1954.520, 1114.351, 6203.4925, 1124.072 
12, 0, 5, 1964.020, 1114.359, 6204.1281, 1124.072 
12, 0, 5, 1980.750, 1114.367, 6205.2561, 1124.072 
12, 0, 5, 1989.780, 1114.368, 6205.8599, 1124.072 
12, 0, 5, 2009.990, 1114.362, 6207.2201, 1124.072 
12, 0, 5, 2031.930, 1114.341, 6208.6869, 1124.072 
13, 0, 5, 1064.210, 1170.349, 6138.6465, 1191.671 
13, 0, 5, 1151.980, 1172.399, 6145.4411, 1191.671 
13, 0, 5, 1220.660, 1173.883, 6150.6830, 1191.671 
13, 0, 5, 1237.810, 1174.235, 6151.9929, 1191.671 
13, 0, 5, 1265.230, 1174.784, 6154.0682, 1191.671 
13, 0, 5, 1271.000, 1174.897, 6154.5162, 1191.671 
13, 0, 5, 1280.700, 1175.085, 6155.2385, 1191.671 
13, 0, 5, 1285.120, 1175.170, 6155.5810, 1191.671 
13, 0, 5, 1305.160, 1175.548, 6157.0878, 1191.671 
13, 0, 5, 1362.180, 1176.567, 6161.3534, 1191.671 
13, 0, 5, 1384.040, 1176.934, 6162.9699, 1191.671 
13, 0, 5, 1404.310, 1177.263, 6164.4796, 1191.671 
13, 0, 5, 1476.850, 1178.350, 6169.8221, 1191.671 
13, 0, 5, 1481.710, 1178.418, 6170.1740, 1191.671 
13, 0, 5, 1510.480, 1178.806, 6172.2778, 1191.671 
13, 0, 5, 1521.740, 1178.952, 6173.0964, 1191.671 
13, 0, 5, 1595.470, 1179.821, 6178.4315, 1191.671 
