iobj, iorder, itetris, X, Y, L, Ycen
0, 0, 2, 1002.070, 107.782, 4181.8836, 307.465 
0, 0, 2, 1021.940, 108.490, 4182.9342, 307.465 
0, 0, 2, 1033.540, 108.896, 4183.5645, 307.465 
0, 0, 2, 1043.830, 109.252, 4184.1376, 307.465 
0, 0, 2, 1068.680, 110.095, 4185.4693, 307.465 
0, 0, 2, 1100.000, 111.122, 4187.1410, 307.465 
0, 0, 2, 1167.000, 113.182, 4190.7129, 307.465 
0, 0, 2, 1172.990, 113.358, 4191.0294, 307.465 
0, 0, 2, 1198.140, 114.077, 4192.3620, 307.465 
0, 0, 2, 1210.940, 114.432, 4193.0164, 307.465 
0, 0, 2, 1264.800, 115.853, 4195.8326, 307.465 
0, 0, 2, 1312.260, 117.005, 4198.3170, 307.465 
0, 0, 2, 1357.970, 118.024, 4200.6745, 307.465 
0, 0, 2, 1382.930, 118.545, 4201.9715, 307.465 
0, 0, 2, 1509.800, 120.801, 4208.4108, 307.465 
0, 0, 2, 1519.360, 120.945, 4208.8907, 307.465 
0, 0, 2, 1550.710, 121.393, 4210.4554, 307.465 
0, 0, 2, 1560.150, 121.521, 4210.9232, 307.465 
0, 0, 2, 1638.890, 122.455, 4214.8285, 307.465 
0, 0, 2, 1664.210, 122.707, 4216.0698, 307.465 
0, 0, 2, 1669.900, 122.760, 4216.3722, 307.465 
0, 0, 2, 1691.870, 122.956, 4217.4308, 307.465 
0, 0, 2, 1717.230, 123.160, 4218.6649, 307.465 
0, 0, 2, 1746.090, 123.364, 4220.0651, 307.465 
0, 0, 2, 1759.550, 123.449, 4220.7323, 307.465 
0, 0, 2, 1799.440, 123.665, 4222.6373, 307.465 
0, 0, 2, 1816.130, 123.739, 4223.4403, 307.465 
0, 0, 2, 1832.980, 123.804, 4224.2413, 307.465 
0, 0, 2, 1890.850, 123.951, 4226.9876, 307.465 
0, 0, 2, 1915.750, 123.978, 4228.1580, 307.465 
0, 0, 2, 1952.330, 123.979, 4229.8644, 307.465 
0, 0, 2, 2026.380, 123.835, 4233.2873, 307.465 
1, 0, 4, 1002.080, 522.281, 4181.8836, 717.955 
1, 0, 4, 1021.940, 522.941, 4182.9342, 717.955 
1, 0, 4, 1033.620, 523.323, 4183.5645, 717.955 
1, 0, 4, 1043.930, 523.656, 4184.1376, 717.955 
1, 0, 4, 1068.680, 524.441, 4185.4693, 717.955 
1, 0, 4, 1100.020, 525.403, 4187.1410, 717.955 
1, 0, 4, 1167.000, 527.343, 4190.7129, 717.955 
1, 0, 4, 1172.990, 527.509, 4191.0294, 717.955 
1, 0, 4, 1210.940, 528.530, 4193.0164, 717.955 
1, 0, 4, 1247.740, 529.470, 4194.9361, 717.955 
1, 0, 4, 1264.840, 529.891, 4195.8326, 717.955 
1, 0, 4, 1312.260, 531.004, 4198.3170, 717.955 
1, 0, 4, 1357.980, 532.001, 4200.6745, 717.955 
1, 0, 4, 1382.930, 532.514, 4201.9715, 717.955 
1, 0, 4, 1509.730, 534.780, 4208.4108, 717.955 
1, 0, 4, 1519.370, 534.929, 4208.8907, 717.955 
1, 0, 4, 1550.650, 535.390, 4210.4554, 717.955 
1, 0, 4, 1560.150, 535.523, 4210.9232, 717.955 
1, 0, 4, 1638.880, 536.504, 4214.8285, 717.955 
1, 0, 4, 1664.220, 536.773, 4216.0698, 717.955 
1, 0, 4, 1669.850, 536.830, 4216.3722, 717.955 
1, 0, 4, 1691.860, 537.042, 4217.4308, 717.955 
1, 0, 4, 1717.230, 537.264, 4218.6649, 717.955 
1, 0, 4, 1746.080, 537.490, 4220.0651, 717.955 
1, 0, 4, 1759.570, 537.586, 4220.7323, 717.955 
1, 0, 4, 1799.450, 537.831, 4222.6373, 717.955 
1, 0, 4, 1816.060, 537.917, 4223.4403, 717.955 
1, 0, 4, 1832.970, 537.995, 4224.2413, 717.955 
1, 0, 4, 1890.850, 538.186, 4226.9876, 717.955 
1, 0, 4, 1936.220, 538.255, 4229.1477, 717.955 
1, 0, 4, 1972.060, 538.259, 4230.8242, 717.955 
2, 0, 5, 1002.070, 913.494, 4181.8836, 1106.503 
2, 0, 5, 1021.930, 914.119, 4182.9342, 1106.503 
2, 0, 5, 1044.110, 914.802, 4184.1376, 1106.503 
2, 0, 5, 1068.670, 915.540, 4185.4693, 1106.503 
2, 0, 5, 1100.020, 916.454, 4187.1410, 1106.503 
2, 0, 5, 1166.910, 918.298, 4190.7129, 1106.503 
2, 0, 5, 1172.990, 918.458, 4191.0294, 1106.503 
2, 0, 5, 1210.940, 919.433, 4193.0164, 1106.503 
2, 0, 5, 1247.740, 920.334, 4194.9361, 1106.503 
2, 0, 5, 1264.810, 920.737, 4195.8326, 1106.503 
2, 0, 5, 1312.260, 921.809, 4198.3170, 1106.503 
2, 0, 5, 1357.970, 922.773, 4200.6745, 1106.503 
2, 0, 5, 1382.920, 923.271, 4201.9715, 1106.503 
2, 0, 5, 1519.360, 925.643, 4208.8907, 1106.503 
2, 0, 5, 1560.150, 926.237, 4210.9232, 1106.503 
2, 0, 5, 1638.870, 927.235, 4214.8285, 1106.503 
2, 0, 5, 1664.310, 927.515, 4216.0698, 1106.503 
2, 0, 5, 1691.860, 927.796, 4217.4308, 1106.503 
2, 0, 5, 1717.230, 928.033, 4218.6649, 1106.503 
2, 0, 5, 1746.070, 928.278, 4220.0651, 1106.503 
2, 0, 5, 1759.500, 928.383, 4220.7323, 1106.503 
2, 0, 5, 1799.440, 928.663, 4222.6373, 1106.503 
2, 0, 5, 1815.840, 928.763, 4223.4403, 1106.503 
2, 0, 5, 1832.990, 928.858, 4224.2413, 1106.503 
2, 0, 5, 1890.850, 929.111, 4226.9876, 1106.503 
2, 0, 5, 1936.180, 929.235, 4229.1477, 1106.503 
2, 0, 5, 1972.030, 929.286, 4230.8242, 1106.503 
3, 0, 7, 1002.060, 1294.232, 4181.8836, 1485.282 
3, 0, 7, 1021.940, 1294.826, 4182.9342, 1485.282 
3, 0, 7, 1068.650, 1296.175, 4185.4693, 1485.282 
3, 0, 7, 1099.960, 1297.044, 4187.1410, 1485.282 
3, 0, 7, 1166.910, 1298.808, 4190.7129, 1485.282 
3, 0, 7, 1172.990, 1298.961, 4191.0294, 1485.282 
3, 0, 7, 1197.980, 1299.582, 4192.3620, 1485.282 
3, 0, 7, 1210.670, 1299.890, 4193.0164, 1485.282 
3, 0, 7, 1247.340, 1300.754, 4194.9361, 1485.282 
3, 0, 7, 1312.260, 1302.189, 4198.3170, 1485.282 
3, 0, 7, 1357.980, 1303.126, 4200.6745, 1485.282 
3, 0, 7, 1382.970, 1303.613, 4201.9715, 1485.282 
3, 0, 7, 1423.510, 1304.364, 4204.0413, 1485.282 
3, 0, 7, 1519.360, 1305.954, 4208.8907, 1485.282 
3, 0, 7, 1560.170, 1306.552, 4210.9232, 1485.282 
3, 0, 7, 1603.210, 1307.130, 4213.0673, 1485.282 
3, 0, 7, 1609.070, 1307.205, 4213.3779, 1485.282 
3, 0, 7, 1638.830, 1307.569, 4214.8285, 1485.282 
3, 0, 7, 1664.250, 1307.861, 4216.0698, 1485.282 
3, 0, 7, 1669.850, 1307.923, 4216.3722, 1485.282 
3, 0, 7, 1691.840, 1308.156, 4217.4308, 1485.282 
3, 0, 7, 1717.210, 1308.409, 4218.6649, 1485.282 
3, 0, 7, 1746.050, 1308.675, 4220.0651, 1485.282 
3, 0, 7, 1760.170, 1308.796, 4220.7323, 1485.282 
3, 0, 7, 1799.430, 1309.104, 4222.6373, 1485.282 
3, 0, 7, 1815.860, 1309.220, 4223.4403, 1485.282 
3, 0, 7, 1833.000, 1309.332, 4224.2413, 1485.282 
3, 0, 7, 1890.850, 1309.652, 4226.9876, 1485.282 
3, 0, 7, 1915.750, 1309.760, 4228.1580, 1485.282 
3, 0, 7, 1936.530, 1309.837, 4229.1477, 1485.282 
3, 0, 7, 1952.330, 1309.887, 4229.8644, 1485.282 
3, 0, 7, 1964.130, 1309.920, 4230.4267, 1485.282 
3, 0, 7, 2026.410, 1310.029, 4233.2873, 1485.282 
4, 0, 8, 1045.960, 1646.714, 4185.1447, 1835.639 
4, 0, 8, 1052.150, 1646.886, 4185.4693, 1835.639 
4, 0, 8, 1083.180, 1647.734, 4187.1410, 1835.639 
4, 0, 8, 1150.270, 1649.485, 4190.7129, 1835.639 
4, 0, 8, 1156.410, 1649.640, 4191.0294, 1835.639 
4, 0, 8, 1181.380, 1650.258, 4192.3620, 1835.639 
4, 0, 8, 1193.760, 1650.559, 4193.0164, 1835.639 
4, 0, 8, 1230.420, 1651.427, 4194.9361, 1835.639 
4, 0, 8, 1295.240, 1652.873, 4198.3170, 1835.639 
4, 0, 8, 1325.640, 1653.511, 4199.8891, 1835.639 
4, 0, 8, 1340.780, 1653.819, 4200.6745, 1835.639 
4, 0, 8, 1365.660, 1654.312, 4201.9715, 1835.639 
4, 0, 8, 1492.470, 1656.550, 4208.4108, 1835.639 
4, 0, 8, 1501.910, 1656.698, 4208.8907, 1835.639 
4, 0, 8, 1523.640, 1657.030, 4209.9727, 1835.639 
4, 0, 8, 1542.640, 1657.309, 4210.9232, 1835.639 
4, 0, 8, 1585.540, 1657.900, 4213.0673, 1835.639 
4, 0, 8, 1591.560, 1657.979, 4213.3779, 1835.639 
4, 0, 8, 1621.080, 1658.352, 4214.8285, 1835.639 
4, 0, 8, 1646.440, 1658.653, 4216.0698, 1835.639 
4, 0, 8, 1673.930, 1658.959, 4217.4308, 1835.639 
4, 0, 8, 1699.280, 1659.224, 4218.6649, 1835.639 
4, 0, 8, 1728.060, 1659.505, 4220.0651, 1835.639 
4, 0, 8, 1741.580, 1659.630, 4220.7323, 1835.639 
4, 0, 8, 1781.410, 1659.972, 4222.6373, 1835.639 
4, 0, 8, 1814.420, 1660.228, 4224.2413, 1835.639 
4, 0, 8, 1858.060, 1660.531, 4226.2994, 1835.639 
4, 0, 8, 1866.660, 1660.586, 4226.7267, 1835.639 
4, 0, 8, 1872.530, 1660.623, 4226.9876, 1835.639 
4, 0, 8, 1880.870, 1660.675, 4227.3872, 1835.639 
4, 0, 8, 1897.250, 1660.772, 4228.1580, 1835.639 
4, 0, 8, 1918.320, 1660.891, 4229.1477, 1835.639 
4, 0, 8, 1924.690, 1660.926, 4229.4546, 1835.639 
4, 0, 8, 1933.270, 1660.972, 4229.8644, 1835.639 
0, 1, 2, 183.460, 86.390, 4184.6045, 307.465 
0, 1, 2, 197.570, 87.328, 4185.4693, 307.465 
0, 1, 2, 285.230, 92.976, 4190.7129, 307.465 
0, 1, 2, 290.550, 93.309, 4191.0294, 307.465 
0, 1, 2, 313.040, 94.705, 4192.3620, 307.465 
0, 1, 2, 356.440, 97.341, 4194.9361, 307.465 
0, 1, 2, 413.860, 100.714, 4198.3170, 307.465 
0, 1, 2, 454.140, 103.004, 4200.6745, 307.465 
0, 1, 2, 476.190, 104.230, 4201.9715, 307.465 
0, 1, 2, 595.650, 110.544, 4208.8907, 307.465 
0, 1, 2, 631.130, 112.311, 4210.9232, 307.465 
0, 1, 2, 699.490, 115.580, 4214.8285, 307.465 
0, 1, 2, 726.580, 116.825, 4216.3722, 307.465 
0, 1, 2, 745.420, 117.674, 4217.4308, 307.465 
0, 1, 2, 767.280, 118.642, 4218.6649, 307.465 
0, 1, 2, 792.250, 119.724, 4220.0651, 307.465 
0, 1, 2, 838.080, 121.649, 4222.6373, 307.465 
0, 1, 2, 852.440, 122.235, 4223.4403, 307.465 
0, 1, 2, 866.730, 122.811, 4224.2413, 307.465 
0, 1, 2, 916.240, 124.744, 4226.9876, 307.465 
0, 1, 2, 937.460, 125.543, 4228.1580, 307.465 
0, 1, 2, 955.210, 126.199, 4229.1477, 307.465 
0, 1, 2, 968.540, 126.683, 4229.8644, 307.465 
0, 1, 2, 978.520, 127.041, 4230.4267, 307.465 
0, 1, 2, 1070.890, 130.171, 4235.4636, 307.465 
0, 1, 2, 1103.380, 131.194, 4237.2198, 307.465 
0, 1, 2, 1166.180, 133.054, 4240.5947, 307.465 
0, 1, 2, 1175.570, 133.320, 4241.0948, 307.465 
0, 1, 2, 1228.790, 134.758, 4243.9241, 307.465 
0, 1, 2, 1313.400, 136.819, 4248.3908, 307.465 
0, 1, 2, 1333.970, 137.278, 4249.4761, 307.465 
0, 1, 2, 1350.180, 137.629, 4250.3146, 307.465 
0, 1, 2, 1366.810, 137.978, 4251.1846, 307.465 
0, 1, 2, 1412.230, 138.876, 4253.5385, 307.465 
0, 1, 2, 1464.980, 139.819, 4256.2537, 307.465 
0, 1, 2, 1489.320, 140.218, 4257.4963, 307.465 
0, 1, 2, 1509.380, 140.529, 4258.5204, 307.465 
0, 1, 2, 1526.070, 140.776, 4259.3619, 307.465 
0, 1, 2, 1545.260, 141.047, 4260.3330, 307.465 
0, 1, 2, 1663.920, 142.406, 4266.2864, 307.465 
0, 1, 2, 1668.700, 142.449, 4266.5271, 307.465 
0, 1, 2, 1737.900, 142.976, 4269.9426, 307.465 
0, 1, 2, 1783.590, 143.223, 4272.1689, 307.465 
0, 1, 2, 1798.110, 143.284, 4272.8745, 307.465 
0, 1, 2, 1808.110, 143.322, 4273.3574, 307.465 
0, 1, 2, 1845.480, 143.428, 4275.1596, 307.465 
0, 1, 2, 1894.780, 143.484, 4277.5282, 307.465 
0, 1, 2, 1911.480, 143.482, 4278.3232, 307.465 
0, 1, 2, 1958.870, 143.418, 4280.5680, 307.465 
0, 1, 2, 1990.280, 143.327, 4282.0413, 307.465 
1, 1, 4, 137.880, 500.498, 4181.8836, 717.955 
1, 1, 4, 197.570, 504.206, 4185.4693, 717.955 
1, 1, 4, 285.230, 509.424, 4190.7129, 717.955 
1, 1, 4, 290.540, 509.731, 4191.0294, 717.955 
1, 1, 4, 356.450, 513.464, 4194.9361, 717.955 
1, 1, 4, 413.860, 516.590, 4198.3170, 717.955 
1, 1, 4, 454.140, 518.713, 4200.6745, 717.955 
1, 1, 4, 476.180, 519.851, 4201.9715, 717.955 
1, 1, 4, 595.650, 525.722, 4208.8907, 717.955 
1, 1, 4, 631.130, 527.369, 4210.9232, 717.955 
1, 1, 4, 699.490, 530.416, 4214.8285, 717.955 
1, 1, 4, 726.670, 531.583, 4216.3722, 717.955 
1, 1, 4, 745.410, 532.371, 4217.4308, 717.955 
1, 1, 4, 767.270, 533.276, 4218.6649, 717.955 
1, 1, 4, 792.240, 534.289, 4220.0651, 717.955 
1, 1, 4, 838.100, 536.092, 4222.6373, 717.955 
1, 1, 4, 852.460, 536.642, 4223.4403, 717.955 
1, 1, 4, 866.730, 537.181, 4224.2413, 717.955 
1, 1, 4, 916.240, 538.995, 4226.9876, 717.955 
1, 1, 4, 937.460, 539.746, 4228.1580, 717.955 
1, 1, 4, 968.540, 540.818, 4229.8644, 717.955 
1, 1, 4, 978.510, 541.154, 4230.4267, 717.955 
1, 1, 4, 1070.890, 544.108, 4235.4636, 717.955 
1, 1, 4, 1103.380, 545.076, 4237.2198, 717.955 
1, 1, 4, 1166.160, 546.841, 4240.5947, 717.955 
1, 1, 4, 1175.590, 547.094, 4241.0948, 717.955 
1, 1, 4, 1228.800, 548.465, 4243.9241, 717.955 
1, 1, 4, 1298.050, 550.100, 4247.5988, 717.955 
1, 1, 4, 1305.430, 550.265, 4247.9886, 717.955 
1, 1, 4, 1313.400, 550.440, 4248.3908, 717.955 
1, 1, 4, 1350.200, 551.221, 4250.3146, 717.955 
1, 1, 4, 1366.810, 551.558, 4251.1846, 717.955 
1, 1, 4, 1412.250, 552.431, 4253.5385, 717.955 
1, 1, 4, 1464.990, 553.354, 4256.2537, 717.955 
1, 1, 4, 1489.320, 553.747, 4257.4963, 717.955 
1, 1, 4, 1526.070, 554.302, 4259.3619, 717.955 
1, 1, 4, 1545.220, 554.572, 4260.3330, 717.955 
1, 1, 4, 1663.920, 555.962, 4266.2864, 717.955 
1, 1, 4, 1668.700, 556.008, 4266.5271, 717.955 
1, 1, 4, 1737.940, 556.580, 4269.9426, 717.955 
1, 1, 4, 1783.590, 556.867, 4272.1689, 717.955 
1, 1, 4, 1798.040, 556.942, 4272.8745, 717.955 
1, 1, 4, 1808.090, 556.990, 4273.3574, 717.955 
1, 1, 4, 1845.490, 557.138, 4275.1596, 717.955 
1, 1, 4, 1894.780, 557.260, 4277.5282, 717.955 
1, 1, 4, 1911.480, 557.281, 4278.3232, 717.955 
1, 1, 4, 1958.880, 557.290, 4280.5680, 717.955 
1, 1, 4, 1990.300, 557.253, 4282.0413, 717.955 
2, 1, 5, 87.940, 891.269, 4178.8481, 1106.503 
2, 1, 5, 137.870, 894.224, 4181.8836, 1106.503 
2, 1, 5, 197.560, 897.654, 4185.4693, 1106.503 
2, 1, 5, 285.100, 902.479, 4190.7129, 1106.503 
2, 1, 5, 290.540, 902.771, 4191.0294, 1106.503 
2, 1, 5, 356.450, 906.232, 4194.9361, 1106.503 
2, 1, 5, 413.860, 909.134, 4198.3170, 1106.503 
2, 1, 5, 454.140, 911.108, 4200.6745, 1106.503 
2, 1, 5, 476.150, 912.165, 4201.9715, 1106.503 
2, 1, 5, 595.650, 917.634, 4208.8907, 1106.503 
2, 1, 5, 631.130, 919.170, 4210.9232, 1106.503 
2, 1, 5, 699.490, 922.017, 4214.8285, 1106.503 
2, 1, 5, 726.660, 923.108, 4216.3722, 1106.503 
2, 1, 5, 745.410, 923.847, 4217.4308, 1106.503 
2, 1, 5, 767.270, 924.694, 4218.6649, 1106.503 
2, 1, 5, 792.240, 925.643, 4220.0651, 1106.503 
2, 1, 5, 838.100, 927.335, 4222.6373, 1106.503 
2, 1, 5, 852.230, 927.843, 4223.4403, 1106.503 
2, 1, 5, 866.770, 928.359, 4224.2413, 1106.503 
2, 1, 5, 916.310, 930.067, 4226.9876, 1106.503 
2, 1, 5, 937.450, 930.772, 4228.1580, 1106.503 
2, 1, 5, 955.130, 931.351, 4229.1477, 1106.503 
2, 1, 5, 968.530, 931.783, 4229.8644, 1106.503 
2, 1, 5, 978.530, 932.102, 4230.4267, 1106.503 
2, 1, 5, 1070.860, 934.895, 4235.4636, 1106.503 
2, 1, 5, 1103.360, 935.814, 4237.2198, 1106.503 
2, 1, 5, 1175.550, 937.735, 4241.0948, 1106.503 
2, 1, 5, 1228.770, 939.046, 4243.9241, 1106.503 
2, 1, 5, 1298.090, 940.619, 4247.5988, 1106.503 
2, 1, 5, 1305.340, 940.775, 4247.9886, 1106.503 
2, 1, 5, 1313.280, 940.944, 4248.3908, 1106.503 
2, 1, 5, 1350.120, 941.700, 4250.3146, 1106.503 
2, 1, 5, 1366.720, 942.027, 4251.1846, 1106.503 
2, 1, 5, 1412.120, 942.877, 4253.5385, 1106.503 
2, 1, 5, 1464.790, 943.781, 4256.2537, 1106.503 
2, 1, 5, 1489.160, 944.169, 4257.4963, 1106.503 
2, 1, 5, 1525.930, 944.721, 4259.3619, 1106.503 
2, 1, 5, 1544.960, 944.989, 4260.3330, 1106.503 
2, 1, 5, 1663.880, 946.408, 4266.2864, 1106.503 
2, 1, 5, 1668.570, 946.455, 4266.5271, 1106.503 
2, 1, 5, 1737.750, 947.065, 4269.9426, 1106.503 
2, 1, 5, 1783.480, 947.385, 4272.1689, 1106.503 
2, 1, 5, 1797.800, 947.472, 4272.8745, 1106.503 
2, 1, 5, 1807.910, 947.529, 4273.3574, 1106.503 
2, 1, 5, 1845.370, 947.714, 4275.1596, 1106.503 
2, 1, 5, 1894.670, 947.889, 4277.5282, 1106.503 
2, 1, 5, 1911.320, 947.931, 4278.3232, 1106.503 
2, 1, 5, 1958.720, 948.003, 4280.5680, 1106.503 
2, 1, 5, 1990.180, 948.012, 4282.0413, 1106.503 
3, 1, 7, 87.930, 1274.592, 4178.8481, 1485.282 
3, 1, 7, 137.890, 1277.328, 4181.8836, 1485.282 
3, 1, 7, 197.560, 1280.502, 4185.4693, 1485.282 
3, 1, 7, 285.100, 1284.975, 4190.7129, 1485.282 
3, 1, 7, 290.540, 1285.246, 4191.0294, 1485.282 
3, 1, 7, 324.070, 1286.896, 4193.0164, 1485.282 
3, 1, 7, 342.190, 1287.774, 4194.0826, 1485.282 
3, 1, 7, 356.550, 1288.464, 4194.9361, 1485.282 
3, 1, 7, 413.860, 1291.156, 4198.3170, 1485.282 
3, 1, 7, 454.140, 1292.993, 4200.6745, 1485.282 
3, 1, 7, 476.170, 1293.977, 4201.9715, 1485.282 
3, 1, 7, 595.640, 1299.077, 4208.8907, 1485.282 
3, 1, 7, 631.220, 1300.517, 4210.9232, 1485.282 
3, 1, 7, 668.500, 1301.986, 4213.0673, 1485.282 
3, 1, 7, 699.530, 1303.180, 4214.8285, 1485.282 
3, 1, 7, 726.640, 1304.200, 4216.3722, 1485.282 
3, 1, 7, 745.390, 1304.893, 4217.4308, 1485.282 
3, 1, 7, 767.270, 1305.689, 4218.6649, 1485.282 
3, 1, 7, 792.200, 1306.579, 4220.0651, 1485.282 
3, 1, 7, 838.060, 1308.171, 4222.6373, 1485.282 
3, 1, 7, 852.230, 1308.650, 4223.4403, 1485.282 
3, 1, 7, 866.760, 1309.136, 4224.2413, 1485.282 
3, 1, 7, 916.310, 1310.748, 4226.9876, 1485.282 
3, 1, 7, 937.440, 1311.413, 4228.1580, 1485.282 
3, 1, 7, 955.160, 1311.962, 4229.1477, 1485.282 
3, 1, 7, 968.500, 1312.369, 4229.8644, 1485.282 
3, 1, 7, 978.590, 1312.673, 4230.4267, 1485.282 
3, 1, 7, 985.670, 1312.885, 4230.8242, 1485.282 
3, 1, 7, 1070.860, 1315.323, 4235.4636, 1485.282 
3, 1, 7, 1081.600, 1315.615, 4236.0471, 1485.282 
3, 1, 7, 1103.340, 1316.197, 4237.2198, 1485.282 
3, 1, 7, 1175.540, 1318.033, 4241.0948, 1485.282 
3, 1, 7, 1298.170, 1320.810, 4247.5988, 1485.282 
3, 1, 7, 1305.350, 1320.960, 4247.9886, 1485.282 
3, 1, 7, 1313.310, 1321.123, 4248.3908, 1485.282 
3, 1, 7, 1350.100, 1321.857, 4250.3146, 1485.282 
3, 1, 7, 1366.720, 1322.176, 4251.1846, 1485.282 
3, 1, 7, 1412.130, 1323.007, 4253.5385, 1485.282 
3, 1, 7, 1464.770, 1323.896, 4256.2537, 1485.282 
3, 1, 7, 1489.150, 1324.282, 4257.4963, 1485.282 
3, 1, 7, 1525.810, 1324.830, 4259.3619, 1485.282 
3, 1, 7, 1544.920, 1325.100, 4260.3330, 1485.282 
3, 1, 7, 1663.870, 1326.552, 4266.2864, 1485.282 
3, 1, 7, 1668.570, 1326.601, 4266.5271, 1485.282 
3, 1, 7, 1737.770, 1327.254, 4269.9426, 1485.282 
3, 1, 7, 1783.480, 1327.611, 4272.1689, 1485.282 
3, 1, 7, 1797.840, 1327.712, 4272.8745, 1485.282 
3, 1, 7, 1807.900, 1327.779, 4273.3574, 1485.282 
3, 1, 7, 1845.360, 1328.003, 4275.1596, 1485.282 
3, 1, 7, 1894.670, 1328.239, 4277.5282, 1485.282 
3, 1, 7, 1911.310, 1328.304, 4278.3232, 1485.282 
3, 1, 7, 1958.730, 1328.446, 4280.5680, 1485.282 
3, 1, 7, 1990.190, 1328.506, 4282.0413, 1485.282 
4, 1, 8, 123.950, 1630.162, 4181.8836, 1835.639 
4, 1, 8, 183.560, 1633.117, 4185.4693, 1835.639 
4, 1, 8, 271.090, 1637.293, 4190.7129, 1835.639 
4, 1, 8, 309.750, 1639.076, 4193.0164, 1835.639 
4, 1, 8, 342.220, 1640.544, 4194.9361, 1835.639 
4, 1, 8, 399.600, 1643.072, 4198.3170, 1835.639 
4, 1, 8, 439.790, 1644.792, 4200.6745, 1835.639 
4, 1, 8, 461.850, 1645.719, 4201.9715, 1835.639 
4, 1, 8, 572.820, 1650.193, 4208.4108, 1835.639 
4, 1, 8, 581.160, 1650.517, 4208.8907, 1835.639 
4, 1, 8, 600.230, 1651.250, 4209.9727, 1835.639 
4, 1, 8, 616.660, 1651.874, 4210.9232, 1835.639 
4, 1, 8, 653.990, 1653.266, 4213.0673, 1835.639 
4, 1, 8, 684.870, 1654.390, 4214.8285, 1835.639 
4, 1, 8, 698.870, 1654.892, 4215.6272, 1835.639 
4, 1, 8, 706.960, 1655.180, 4216.0698, 1835.639 
4, 1, 8, 730.690, 1656.014, 4217.4308, 1835.639 
4, 1, 8, 752.540, 1656.769, 4218.6649, 1835.639 
4, 1, 8, 777.550, 1657.618, 4220.0651, 1835.639 
4, 1, 8, 823.280, 1659.130, 4222.6373, 1835.639 
4, 1, 8, 888.840, 1661.203, 4226.2994, 1835.639 
4, 1, 8, 901.210, 1661.582, 4226.9876, 1835.639 
4, 1, 8, 908.560, 1661.805, 4227.3872, 1835.639 
4, 1, 8, 922.430, 1662.223, 4228.1580, 1835.639 
4, 1, 8, 940.340, 1662.755, 4229.1477, 1835.639 
4, 1, 8, 963.670, 1663.435, 4230.4267, 1835.639 
4, 1, 8, 1055.690, 1665.984, 4235.4636, 1835.639 
4, 1, 8, 1066.750, 1666.275, 4236.0471, 1835.639 
4, 1, 8, 1088.130, 1666.830, 4237.2198, 1835.639 
4, 1, 8, 1160.350, 1668.619, 4241.0948, 1835.639 
4, 1, 8, 1200.730, 1669.561, 4243.2611, 1835.639 
4, 1, 8, 1282.590, 1671.343, 4247.5988, 1835.639 
4, 1, 8, 1297.990, 1671.660, 4248.3908, 1835.639 
4, 1, 8, 1334.440, 1672.384, 4250.3146, 1835.639 
4, 1, 8, 1396.430, 1673.539, 4253.5385, 1835.639 
4, 1, 8, 1429.180, 1674.110, 4255.2373, 1835.639 
4, 1, 8, 1440.500, 1674.301, 4255.7972, 1835.639 
4, 1, 8, 1449.000, 1674.442, 4256.2537, 1835.639 
4, 1, 8, 1473.300, 1674.836, 4257.4963, 1835.639 
4, 1, 8, 1493.370, 1675.149, 4258.5204, 1835.639 
4, 1, 8, 1509.930, 1675.401, 4259.3619, 1835.639 
4, 1, 8, 1574.040, 1676.308, 4262.6124, 1835.639 
4, 1, 8, 1647.650, 1677.223, 4266.2864, 1835.639 
4, 1, 8, 1721.400, 1678.001, 4269.9426, 1835.639 
4, 1, 8, 1767.130, 1678.415, 4272.1689, 1835.639 
4, 1, 8, 1791.360, 1678.613, 4273.3574, 1835.639 
4, 1, 8, 1828.470, 1678.888, 4275.1596, 1835.639 
4, 1, 8, 1877.720, 1679.199, 4277.5282, 1835.639 
4, 1, 8, 1941.590, 1679.512, 4280.5680, 1835.639 
4, 1, 8, 1973.030, 1679.628, 4282.0413, 1835.639 
0, 2, 2, 57.100, 98.205, 4227.3872, 307.465 
0, 2, 2, 69.910, 99.105, 4228.1580, 307.465 
0, 2, 2, 189.440, 107.195, 4235.4636, 307.465 
0, 2, 2, 436.920, 122.179, 4250.3146, 307.465 
0, 2, 2, 451.610, 122.994, 4251.1846, 307.465 
0, 2, 2, 491.470, 125.163, 4253.5385, 307.465 
0, 2, 2, 537.600, 127.596, 4256.2537, 307.465 
0, 2, 2, 558.830, 128.688, 4257.4963, 307.465 
0, 2, 2, 590.860, 130.303, 4259.3619, 307.465 
0, 2, 2, 710.520, 135.986, 4266.2864, 307.465 
0, 2, 2, 714.650, 136.172, 4266.5271, 307.465 
0, 2, 2, 774.370, 138.792, 4269.9426, 307.465 
0, 2, 2, 813.530, 140.436, 4272.1689, 307.465 
0, 2, 2, 826.020, 140.948, 4272.8745, 307.465 
0, 2, 2, 834.490, 141.291, 4273.3574, 307.465 
0, 2, 2, 908.800, 144.188, 4277.5282, 307.465 
0, 2, 2, 922.690, 144.705, 4278.3232, 307.465 
0, 2, 2, 963.080, 146.169, 4280.5680, 307.465 
0, 2, 2, 989.600, 147.096, 4282.0413, 307.465 
0, 2, 2, 1016.050, 147.993, 4283.5184, 307.465 
0, 2, 2, 1065.460, 149.598, 4286.2285, 307.465 
